id,ticker,headline,source,published_at,url,sentiment_score,sentiment_label
90,AAPL,Poland Pursues Taiwan Investments to End Role as Assembly Hub,Financial Post,2026-06-16 13:37:56,https://financialpost.com/pmn/business-pmn/poland-pursues-taiwan-investments-to-end-role-as-assembly-hub,0.0,NEUTRAL
659,INFY.NS,Brent oil price drops under $80 on US-Iran deal,The Times of India,2026-06-16 13:34:32,https://economictimes.indiatimes.com/markets/commodities/news/brent-oil-price-drops-under-80-on-us-iran-deal/articleshow/131773568.cms,0.0,NEUTRAL
766,HDFCBANK.NS,Brent oil price drops under $80 on US-Iran deal,The Times of India,2026-06-16 13:34:32,https://economictimes.indiatimes.com/markets/commodities/news/brent-oil-price-drops-under-80-on-us-iran-deal/articleshow/131773568.cms,0.0,NEUTRAL
857,WIPRO.NS,Brent oil price drops under $80 on US-Iran deal,The Times of India,2026-06-16 13:34:32,https://economictimes.indiatimes.com/markets/commodities/news/brent-oil-price-drops-under-80-on-us-iran-deal/articleshow/131773568.cms,0.0,NEUTRAL
91,AAPL,Elon Musk’s SpaceX plus Tesla set to eclipse Apple’s market cap,Macdailynews.com,2026-06-16 13:33:19,https://macdailynews.com/2026/06/16/elon-musks-spacex-plus-tesla-set-to-eclipse-apples-market-cap/,0.0,NEUTRAL
92,AAPL,SpaceX surpasses Amazon and Microsoft in market valuation race after record-shattering IPO,Crypto Briefing,2026-06-16 13:29:22,https://cryptobriefing.com/spacex-ipo-market-valuation-bitcoin-treasury/,0.1779,POSITIVE
93,AAPL,SpaceX’s massive valuation may soon become its own worst enemy,MarketWatch,2026-06-16 13:26:00,https://www.marketwatch.com/story/spacexs-massive-2-1-trillion-valuation-may-soon-become-its-own-worst-enemy-0efe05b8,-0.8225,NEGATIVE
767,HDFCBANK.NS,Struggling Pizza Hut restaurant chain will be sold for $2.7 billion,The Times of India,2026-06-16 13:17:41,https://economictimes.indiatimes.com/markets/us-stocks/news/struggling-pizza-hut-restaurant-chain-will-be-sold-for-2-7-billion/articleshow/131773338.cms,-0.4215,NEGATIVE
858,WIPRO.NS,Struggling Pizza Hut restaurant chain will be sold for $2.7 billion,The Times of India,2026-06-16 13:17:41,https://economictimes.indiatimes.com/markets/us-stocks/news/struggling-pizza-hut-restaurant-chain-will-be-sold-for-2-7-billion/articleshow/131773338.cms,-0.4215,NEGATIVE
660,INFY.NS,Struggling Pizza Hut restaurant chain will be sold for $2.7 billion,The Times of India,2026-06-16 13:17:41,https://economictimes.indiatimes.com/markets/us-stocks/news/struggling-pizza-hut-restaurant-chain-will-be-sold-for-2-7-billion/articleshow/131773338.cms,-0.4215,NEGATIVE
94,AAPL,SpaceX Just Passed TSM. Can It Overtake Amazon This Week?,24/7 Wall St.,2026-06-16 13:15:00,https://247wallst.com/investing/2026/06/16/spacex-just-passed-tsm-can-it-overtake-amazon-this-week/,0.1779,POSITIVE
95,AAPL,Exclusive: Mindbeam touts dramatic performance improvements in CPU-based AI inference,SiliconANGLE News,2026-06-16 13:00:52,https://siliconangle.com/2026/06/16/exclusive-mindbeam-touts-dramatic-performance-improvements-cpu-based-ai-inference/,0.4019,POSITIVE
506,RELIANCE.NS,"Data Center Market Surges as AI, Autonomous Systems, and Cybersecurity Reshape Modern Warfare",PRNewswire,2026-06-16 12:45:00,https://www.prnewswire.com/news-releases/data-center-market-surges-as-ai-autonomous-systems-and-cybersecurity-reshape-modern-warfare-302800963.html,-0.296,NEGATIVE
507,RELIANCE.NS,Poland Floats ‘Copper Valley’ Idea as Lumina Metals Surges on Warsaw Bourse Debut,Financial Post,2026-06-16 12:42:07,https://financialpost.com/pmn/business-pmn/poland-floats-copper-valley-idea-as-lumina-metals-surges-on-warsaw-bourse-debut,-0.0258,NEUTRAL
96,AAPL,"Markets News, June 16, 2026: Dow Hits Record as Chip Stocks Lead Tech Lower; SpaceX Stock Soars on Cursor Deal",Investopedia,2026-06-16 12:36:25,https://www.investopedia.com/stock-market-today-dow-jones-s-and-p-500-06162026-11999070,-0.296,NEGATIVE
97,AAPL,SpaceX formalizes $60 billion all-stock merger to acquire Cursor: Bloomberg,Blockspace.media,2026-06-16 12:34:41,https://blockspace.media/insight/spacex-acquires-cursor-ai-coding-startup/,0.0,NEUTRAL
98,AAPL,"Transcript: Jean Eric Salata, Chair of EQT group",Ritholtz.com,2026-06-16 12:30:01,https://ritholtz.com/2026/06/transcript-jean-eric-salata/,0.0,NEUTRAL
859,WIPRO.NS,"Rupee extends winning streak to 3rd day, settles at 94.56 vs USD amid oil slide",The Times of India,2026-06-16 12:26:37,https://economictimes.indiatimes.com/markets/forex/forex-news/rupee-extends-winning-streak-to-3rd-day-settles-at-94-56-vs-usd-amid-oil-slide/articleshow/131772138.cms,0.5994,POSITIVE
661,INFY.NS,"Rupee extends winning streak to 3rd day, settles at 94.56 vs USD amid oil slide",The Times of India,2026-06-16 12:26:37,https://economictimes.indiatimes.com/markets/forex/forex-news/rupee-extends-winning-streak-to-3rd-day-settles-at-94-56-vs-usd-amid-oil-slide/articleshow/131772138.cms,0.5994,POSITIVE
768,HDFCBANK.NS,"Rupee extends winning streak to 3rd day, settles at 94.56 vs USD amid oil slide",The Times of India,2026-06-16 12:26:37,https://economictimes.indiatimes.com/markets/forex/forex-news/rupee-extends-winning-streak-to-3rd-day-settles-at-94-56-vs-usd-amid-oil-slide/articleshow/131772138.cms,0.5994,POSITIVE
662,INFY.NS,Shriram Properties expects Rs 600 cr revenue from upcoming JV project in Bengaluru,The Times of India,2026-06-16 12:10:19,https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/shriram-properties-expects-rs-600-cr-revenue-from-upcoming-jv-project-in-bengaluru/articleshow/131771824.cms,0.0,NEUTRAL
769,HDFCBANK.NS,Shriram Properties expects Rs 600 cr revenue from upcoming JV project in Bengaluru,The Times of India,2026-06-16 12:10:19,https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/shriram-properties-expects-rs-600-cr-revenue-from-upcoming-jv-project-in-bengaluru/articleshow/131771824.cms,0.0,NEUTRAL
860,WIPRO.NS,Shriram Properties expects Rs 600 cr revenue from upcoming JV project in Bengaluru,The Times of India,2026-06-16 12:10:19,https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/shriram-properties-expects-rs-600-cr-revenue-from-upcoming-jv-project-in-bengaluru/articleshow/131771824.cms,0.0,NEUTRAL
663,INFY.NS,TDI Infratech to invest Rs 75 cr in upcoming Ramada hotel in Haryana,The Times of India,2026-06-16 12:08:11,https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/tdi-infratech-to-invest-rs-75-cr-in-upcoming-ramada-hotel-in-haryana/articleshow/131771812.cms,0.0,NEUTRAL
770,HDFCBANK.NS,TDI Infratech to invest Rs 75 cr in upcoming Ramada hotel in Haryana,The Times of India,2026-06-16 12:08:11,https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/tdi-infratech-to-invest-rs-75-cr-in-upcoming-ramada-hotel-in-haryana/articleshow/131771812.cms,0.0,NEUTRAL
861,WIPRO.NS,TDI Infratech to invest Rs 75 cr in upcoming Ramada hotel in Haryana,The Times of India,2026-06-16 12:08:11,https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/tdi-infratech-to-invest-rs-75-cr-in-upcoming-ramada-hotel-in-haryana/articleshow/131771812.cms,0.0,NEUTRAL
99,AAPL,"The 'Magnificent 7' is so last year. SpaceX, OpenAI, and Anthropic are ushering in the FAB 10.",Yahoo Entertainment,2026-06-16 12:04:09,https://finance.yahoo.com/markets/article/the-magnificent-7-is-so-last-year-spacex-openai-and-anthropic-are-ushering-in-the-fab-10-120409551.html,0.824,POSITIVE
311,GOOGL,"The 'Magnificent 7' is so last year. SpaceX, OpenAI, and Anthropic are ushering in the FAB 10.",Yahoo Entertainment,2026-06-16 12:04:09,https://finance.yahoo.com/markets/article/the-magnificent-7-is-so-last-year-spacex-openai-and-anthropic-are-ushering-in-the-fab-10-120409551.html,0.824,POSITIVE
862,WIPRO.NS,Exclusive: How college photo-sharing app Swsh became an AI-powered fan data business backed by Scooter Braun,Fortune,2026-06-16 11:58:27,https://fortune.com/2026/06/16/photo-sharing-app-swsh-scooter-braun-guy-oseary/,0.4404,POSITIVE
508,RELIANCE.NS,ZenaTech’s ZenaDrone Prepares the IQ Quad Land Survey Drone for Submission for Blue UAS Certification to Enable U.S. Government and Defense Procurement Readiness,Financial Post,2026-06-16 11:32:42,https://financialpost.com/globe-newswire/zenatechs-zenadrone-prepares-the-iq-quad-land-survey-drone-for-submission-for-blue-uas-certification-to-enable-u-s-government-and-defense-procurement-readiness,0.3612,POSITIVE
312,GOOGL,Howard Marks: Investing in AI Stocks Is ‘Closer to Speculating’ Than Analysis,24/7 Wall St.,2026-06-16 11:04:00,https://247wallst.com/investing/2026/06/16/howard-marks-investing-in-ai-stocks-is-closer-to-speculating-than-analysis/,0.0,NEUTRAL
509,RELIANCE.NS,ZTO Express Announces Results of Annual General Meeting,PRNewswire,2026-06-16 11:00:00,https://www.prnewswire.com/news-releases/zto-express-announces-results-of-annual-general-meeting-302801459.html,0.0,NEUTRAL
664,INFY.NS,Arvind SmartSpaces eyes Rs 180 cr revenue from housing project in Ahmedabad,The Times of India,2026-06-16 10:25:36,https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/arvind-smartspaces-eyes-rs-180-cr-revenue-from-housing-project-in-ahmedabad/articleshow/131768223.cms,0.0,NEUTRAL
771,HDFCBANK.NS,Arvind SmartSpaces eyes Rs 180 cr revenue from housing project in Ahmedabad,The Times of India,2026-06-16 10:25:36,https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/arvind-smartspaces-eyes-rs-180-cr-revenue-from-housing-project-in-ahmedabad/articleshow/131768223.cms,0.0,NEUTRAL
863,WIPRO.NS,Arvind SmartSpaces eyes Rs 180 cr revenue from housing project in Ahmedabad,The Times of India,2026-06-16 10:25:36,https://economictimes.indiatimes.com/markets/digital-real-estate/realty-news/arvind-smartspaces-eyes-rs-180-cr-revenue-from-housing-project-in-ahmedabad/articleshow/131768223.cms,0.0,NEUTRAL
772,HDFCBANK.NS,"Sensex today | Stock Market Highlights: Sensex gains 544 pts, Nifty settles at 23,989 on US-Iran peace deal",BusinessLine,2026-06-16 10:24:35,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-highlights-16-june-2026/article71104678.ece,0.8225,POSITIVE
593,TCS.NS,"Sensex today | Stock Market Highlights: Sensex gains 544 pts, Nifty settles at 23,989 on US-Iran peace deal",BusinessLine,2026-06-16 10:24:35,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-highlights-16-june-2026/article71104678.ece,0.8225,POSITIVE
665,INFY.NS,"Sensex today | Stock Market Highlights: Sensex gains 544 pts, Nifty settles at 23,989 on US-Iran peace deal",BusinessLine,2026-06-16 10:24:35,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-highlights-16-june-2026/article71104678.ece,0.8225,POSITIVE
510,RELIANCE.NS,"Sensex today | Stock Market Highlights: Sensex gains 544 pts, Nifty settles at 23,989 on US-Iran peace deal",BusinessLine,2026-06-16 10:24:35,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-highlights-16-june-2026/article71104678.ece,0.8225,POSITIVE
864,WIPRO.NS,SpaceX set to surpass Amazon's market cap as post-IPO rally continues,The Times of India,2026-06-16 08:36:51,https://economictimes.indiatimes.com/markets/us-stocks/news/spacex-set-to-surpass-amazons-market-cap-as-post-ipo-rally-continues/articleshow/131765655.cms,0.0,NEUTRAL
773,HDFCBANK.NS,SpaceX set to surpass Amazon's market cap as post-IPO rally continues,The Times of India,2026-06-16 08:36:51,https://economictimes.indiatimes.com/markets/us-stocks/news/spacex-set-to-surpass-amazons-market-cap-as-post-ipo-rally-continues/articleshow/131765655.cms,0.0,NEUTRAL
666,INFY.NS,SpaceX set to surpass Amazon's market cap as post-IPO rally continues,The Times of India,2026-06-16 08:36:51,https://economictimes.indiatimes.com/markets/us-stocks/news/spacex-set-to-surpass-amazons-market-cap-as-post-ipo-rally-continues/articleshow/131765655.cms,0.0,NEUTRAL
511,RELIANCE.NS,"NSE listing moves closer, likely to file IPO DRHP by Friday: Source",The Times of India,2026-06-16 08:30:06,https://economictimes.indiatimes.com/markets/ipos/fpos/nse-listing-moves-closer-likely-to-file-ipo-drhp-by-friday-source/articleshow/131765529.cms,0.0,NEUTRAL
774,HDFCBANK.NS,Euro zone bond yields steady near two-week low after Middle East peace deal,The Times of India,2026-06-16 08:10:10,https://economictimes.indiatimes.com/markets/bonds/euro-zone-bond-yields-steady-near-two-week-low-after-middle-east-peace-deal/articleshow/131764924.cms,0.34,POSITIVE
667,INFY.NS,Euro zone bond yields steady near two-week low after Middle East peace deal,The Times of India,2026-06-16 08:10:10,https://economictimes.indiatimes.com/markets/bonds/euro-zone-bond-yields-steady-near-two-week-low-after-middle-east-peace-deal/articleshow/131764924.cms,0.34,POSITIVE
865,WIPRO.NS,Euro zone bond yields steady near two-week low after Middle East peace deal,The Times of India,2026-06-16 08:10:10,https://economictimes.indiatimes.com/markets/bonds/euro-zone-bond-yields-steady-near-two-week-low-after-middle-east-peace-deal/articleshow/131764924.cms,0.34,POSITIVE
512,RELIANCE.NS,"RIL shares jump 6% in 3 days, market cap soars by Rs 1 lakh cr ahead of AGM. Why Morgan Stanley still sees 38% upside",The Times of India,2026-06-16 07:40:36,https://economictimes.indiatimes.com/markets/stocks/news/ril-shares-jump-6-in-3-days-market-cap-soars-by-rs-1-lakh-cr-ahead-of-agm-why-morgan-stanley-still-sees-38-upside/articleshow/131763844.cms,0.296,POSITIVE
513,RELIANCE.NS,"Sensex, Nifty hold gains off day’s high, metal stocks slump over 2%, Hindalco, NALCO, Vedanta Aluminium top losers",BusinessLine,2026-06-16 07:31:07,https://www.thehindubusinessline.com/markets/sensex-nifty-hold-gains-off-days-high-metal-stocks-slump-over-2-hindalco-nalco-vedanta-aluminium-top-losers/article71108149.ece,0.3612,POSITIVE
514,RELIANCE.NS,Sunrise Energy Metals Shares Surge 14% on Critical Minerals Momentum and Strategic Project Advances,Ibtimes.com.au,2026-06-16 07:08:51,https://www.ibtimes.com.au/sunrise-energy-metals-scandium-project-share-price-1870675,0.25,POSITIVE
515,RELIANCE.NS,"IFCI shares rally 30% in 3 days, hit fresh record high amid buzz around NSE filing IPO papers by Thursday",The Times of India,2026-06-16 06:27:43,https://economictimes.indiatimes.com/markets/stocks/news/ifci-shares-rally-30-in-3-days-hit-fresh-record-high-amid-buzz-around-nse-filing-ipo-papers-by-thursday/articleshow/131761910.cms,0.5423,POSITIVE
516,RELIANCE.NS,"US-Iran peace deal: Reliance Industries, ONGC; which other oil & gas stocks will emerge as top winners and losers?",The Times of India,2026-06-16 06:17:05,https://economictimes.indiatimes.com/markets/stocks/news/us-iran-peace-deal-reliance-industries-ongc-which-other-oil-gas-stocks-will-emerge-as-top-winners-and-losers/articleshow/131761581.cms,0.6124,POSITIVE
775,HDFCBANK.NS,Private banks remain in focus as credit growth strengthens; selectivity key amid valuation concerns: Dnyanada Vaidya,The Times of India,2026-06-16 06:07:42,https://economictimes.indiatimes.com/markets/expert-view/private-banks-remain-in-focus-as-credit-growth-strengthens-selectivity-key-amid-valuation-concerns-dnyanada-vaidya/articleshow/131761454.cms,0.802,POSITIVE
776,HDFCBANK.NS,HDFC Bank to hit dollar bond market under new subsidised scheme: Sources,The Times of India,2026-06-16 05:44:31,https://economictimes.indiatimes.com/markets/bonds/hdfc-bank-to-hit-dollar-bond-market-under-new-subsidised-scheme-sources/articleshow/131760696.cms,0.0,NEUTRAL
668,INFY.NS,HDFC Bank to hit dollar bond market under new subsidised scheme: Sources,The Times of India,2026-06-16 05:44:31,https://economictimes.indiatimes.com/markets/bonds/hdfc-bank-to-hit-dollar-bond-market-under-new-subsidised-scheme-sources/articleshow/131760696.cms,0.0,NEUTRAL
866,WIPRO.NS,HDFC Bank to hit dollar bond market under new subsidised scheme: Sources,The Times of India,2026-06-16 05:44:31,https://economictimes.indiatimes.com/markets/bonds/hdfc-bank-to-hit-dollar-bond-market-under-new-subsidised-scheme-sources/articleshow/131760696.cms,0.0,NEUTRAL
669,INFY.NS,"Sensex rises over 250 points, Nifty above 23,900 as markets extend gains; HCL Tech among top gainers",The Times of India,2026-06-16 03:58:57,https://economictimes.indiatimes.com/markets/stocks/news/sensex-rises-over-250-points-nifty-above-23900-as-markets-extend-gains-hcl-tech-among-top-gainers/articleshow/131758642.cms,0.765,POSITIVE
777,HDFCBANK.NS,"Sensex rises over 250 points, Nifty above 23,900 as markets extend gains; HCL Tech among top gainers",The Times of India,2026-06-16 03:58:57,https://economictimes.indiatimes.com/markets/stocks/news/sensex-rises-over-250-points-nifty-above-23900-as-markets-extend-gains-hcl-tech-among-top-gainers/articleshow/131758642.cms,0.765,POSITIVE
517,RELIANCE.NS,ETMarkets Smart Talk | Defence and electrification are multi-year structural themes for India: Prateek Agrawal,The Times of India,2026-06-16 03:30:00,https://economictimes.indiatimes.com/markets/expert-view/etmarkets-smart-talk-defence-and-electrification-are-multi-year-structural-themes-for-india-prateek-agrawal/articleshow/131738884.cms,0.4767,POSITIVE
778,HDFCBANK.NS,Bonus bonanza! Last date to buy Brigade Enterprises shares for 1:3 bonus issue reward,The Times of India,2026-06-16 01:57:28,https://economictimes.indiatimes.com/markets/stocks/news/bonus-bonanza-last-date-to-buy-brigade-enterprises-shares-for-13-bonus-issue-reward/articleshow/131757298.cms,0.9215,POSITIVE
867,WIPRO.NS,Bonus bonanza! Last date to buy Brigade Enterprises shares for 1:3 bonus issue reward,The Times of India,2026-06-16 01:57:28,https://economictimes.indiatimes.com/markets/stocks/news/bonus-bonanza-last-date-to-buy-brigade-enterprises-shares-for-13-bonus-issue-reward/articleshow/131757298.cms,0.9215,POSITIVE
670,INFY.NS,Bonus bonanza! Last date to buy Brigade Enterprises shares for 1:3 bonus issue reward,The Times of India,2026-06-16 01:57:28,https://economictimes.indiatimes.com/markets/stocks/news/bonus-bonanza-last-date-to-buy-brigade-enterprises-shares-for-13-bonus-issue-reward/articleshow/131757298.cms,0.9215,POSITIVE
594,TCS.NS,Sarvam’s unicorn raise; Big exits in new IPOs,The Times of India,2026-06-16 01:37:34,https://economictimes.indiatimes.com/tech/newsletters/morning-dispatch/sarvams-unicorn-raise-big-exits-in-new-ipos/articleshow/131757101.cms,0.0,NEUTRAL
779,HDFCBANK.NS,Sensex today | Stock Market Live: Stock to buy today: Elecon Engineering Company,BusinessLine,2026-06-16 01:17:42,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-live-updates-16-june-2026/article71104678.ece,0.0,NEUTRAL
518,RELIANCE.NS,Sensex today | Stock Market Live: Stock to buy today: Elecon Engineering Company,BusinessLine,2026-06-16 01:17:42,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-live-updates-16-june-2026/article71104678.ece,0.0,NEUTRAL
671,INFY.NS,Sensex today | Stock Market Live: Stock to buy today: Elecon Engineering Company,BusinessLine,2026-06-16 01:17:42,https://www.thehindubusinessline.com/markets/sensex-nifty50-today-stock-market-live-updates-16-june-2026/article71104678.ece,0.0,NEUTRAL
868,WIPRO.NS,AI agent authorization startup Arcade nabs $60M investment,SiliconANGLE News,2026-06-16 01:13:31,https://siliconangle.com/2026/06/15/ai-agent-authorization-startup-arcade-nabs-60m-investment/,0.0,NEUTRAL
672,INFY.NS,Motilal Oswal bullish on online travel portals,The Times of India,2026-06-16 01:12:49,https://economictimes.indiatimes.com/markets/stocks/news/motilal-oswal-bullish-on-online-travel-portals/articleshow/131757086.cms,0.0,NEUTRAL
780,HDFCBANK.NS,Motilal Oswal bullish on online travel portals,The Times of India,2026-06-16 01:12:49,https://economictimes.indiatimes.com/markets/stocks/news/motilal-oswal-bullish-on-online-travel-portals/articleshow/131757086.cms,0.0,NEUTRAL
869,WIPRO.NS,Motilal Oswal bullish on online travel portals,The Times of India,2026-06-16 01:12:49,https://economictimes.indiatimes.com/markets/stocks/news/motilal-oswal-bullish-on-online-travel-portals/articleshow/131757086.cms,0.0,NEUTRAL
781,HDFCBANK.NS,Schneider shares hit upper circuit on parent co's AI deal,The Times of India,2026-06-16 01:08:05,https://economictimes.indiatimes.com/markets/stocks/news/schneider-shares-hit-upper-circuit-on-parent-cos-ai-deal/articleshow/131757058.cms,0.296,POSITIVE
673,INFY.NS,Schneider shares hit upper circuit on parent co's AI deal,The Times of India,2026-06-16 01:08:05,https://economictimes.indiatimes.com/markets/stocks/news/schneider-shares-hit-upper-circuit-on-parent-cos-ai-deal/articleshow/131757058.cms,0.296,POSITIVE
870,WIPRO.NS,Schneider shares hit upper circuit on parent co's AI deal,The Times of India,2026-06-16 01:08:05,https://economictimes.indiatimes.com/markets/stocks/news/schneider-shares-hit-upper-circuit-on-parent-cos-ai-deal/articleshow/131757058.cms,0.296,POSITIVE
782,HDFCBANK.NS,Vedanta demerger unlocks 20% value; Aluminium arm becomes most valuable,The Times of India,2026-06-16 00:50:17,https://economictimes.indiatimes.com/markets/stocks/news/vedanta-demerger-unlocks-20-value-aluminium-arm-becomes-most-valuable/articleshow/131756952.cms,0.6997,POSITIVE
674,INFY.NS,Vedanta demerger unlocks 20% value; Aluminium arm becomes most valuable,The Times of India,2026-06-16 00:50:17,https://economictimes.indiatimes.com/markets/stocks/news/vedanta-demerger-unlocks-20-value-aluminium-arm-becomes-most-valuable/articleshow/131756952.cms,0.6997,POSITIVE
871,WIPRO.NS,Vedanta demerger unlocks 20% value; Aluminium arm becomes most valuable,The Times of India,2026-06-16 00:50:17,https://economictimes.indiatimes.com/markets/stocks/news/vedanta-demerger-unlocks-20-value-aluminium-arm-becomes-most-valuable/articleshow/131756952.cms,0.6997,POSITIVE
675,INFY.NS,M-Cap of Vedanta's split cos jumps 67% to Rs 3.5 lakh crore,The Times of India,2026-06-16 00:39:58,https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-vedantas-split-cos-jumps-67-to-rs-3-5-lakh-crore/articleshow/131756907.cms,0.0,NEUTRAL
783,HDFCBANK.NS,M-Cap of Vedanta's split cos jumps 67% to Rs 3.5 lakh crore,The Times of India,2026-06-16 00:39:58,https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-vedantas-split-cos-jumps-67-to-rs-3-5-lakh-crore/articleshow/131756907.cms,0.0,NEUTRAL
872,WIPRO.NS,M-Cap of Vedanta's split cos jumps 67% to Rs 3.5 lakh crore,The Times of India,2026-06-16 00:39:58,https://economictimes.indiatimes.com/markets/stocks/news/m-cap-of-vedantas-split-cos-jumps-67-to-rs-3-5-lakh-crore/articleshow/131756907.cms,0.0,NEUTRAL
676,INFY.NS,Sebi proposes changes to ETF trading norms,The Times of India,2026-06-16 00:32:33,https://economictimes.indiatimes.com/markets/stocks/news/sebi-proposes-changes-to-etf-trading-norms/articleshow/131756895.cms,0.0,NEUTRAL
784,HDFCBANK.NS,Sebi proposes changes to ETF trading norms,The Times of India,2026-06-16 00:32:33,https://economictimes.indiatimes.com/markets/stocks/news/sebi-proposes-changes-to-etf-trading-norms/articleshow/131756895.cms,0.0,NEUTRAL
873,WIPRO.NS,Sebi proposes changes to ETF trading norms,The Times of India,2026-06-16 00:32:33,https://economictimes.indiatimes.com/markets/stocks/news/sebi-proposes-changes-to-etf-trading-norms/articleshow/131756895.cms,0.0,NEUTRAL
677,INFY.NS,Pre-market action: Here's the trade setup for today's session,The Times of India,2026-06-16 00:30:00,https://economictimes.indiatimes.com/markets/stocks/news/pre-market-action-heres-the-trade-setup-for-todays-session/articleshow/131749365.cms,0.0,NEUTRAL
874,WIPRO.NS,Pre-market action: Here's the trade setup for today's session,The Times of India,2026-06-16 00:30:00,https://economictimes.indiatimes.com/markets/stocks/news/pre-market-action-heres-the-trade-setup-for-todays-session/articleshow/131749365.cms,0.0,NEUTRAL
785,HDFCBANK.NS,Pre-market action: Here's the trade setup for today's session,The Times of India,2026-06-16 00:30:00,https://economictimes.indiatimes.com/markets/stocks/news/pre-market-action-heres-the-trade-setup-for-todays-session/articleshow/131749365.cms,0.0,NEUTRAL
678,INFY.NS,Irdai seeks to ease investment rules in insurance sector,The Times of India,2026-06-16 00:24:52,https://economictimes.indiatimes.com/markets/stocks/news/irdai-seeks-to-ease-investment-rules-in-insurance-sector/articleshow/131756878.cms,0.3612,POSITIVE
875,WIPRO.NS,Irdai seeks to ease investment rules in insurance sector,The Times of India,2026-06-16 00:24:52,https://economictimes.indiatimes.com/markets/stocks/news/irdai-seeks-to-ease-investment-rules-in-insurance-sector/articleshow/131756878.cms,0.3612,POSITIVE
786,HDFCBANK.NS,Irdai seeks to ease investment rules in insurance sector,The Times of India,2026-06-16 00:24:52,https://economictimes.indiatimes.com/markets/stocks/news/irdai-seeks-to-ease-investment-rules-in-insurance-sector/articleshow/131756878.cms,0.3612,POSITIVE
679,INFY.NS,Investors fuel SpaceX boom as stock soars for second straight session,The Times of India,2026-06-16 00:15:30,https://economictimes.indiatimes.com/markets/us-stocks/news/investors-fuel-spacex-boom-as-stock-soars-for-second-straight-session/articleshow/131756853.cms,0.2263,POSITIVE
787,HDFCBANK.NS,Investors fuel SpaceX boom as stock soars for second straight session,The Times of India,2026-06-16 00:15:30,https://economictimes.indiatimes.com/markets/us-stocks/news/investors-fuel-spacex-boom-as-stock-soars-for-second-straight-session/articleshow/131756853.cms,0.2263,POSITIVE
876,WIPRO.NS,Investors fuel SpaceX boom as stock soars for second straight session,The Times of India,2026-06-16 00:15:30,https://economictimes.indiatimes.com/markets/us-stocks/news/investors-fuel-spacex-boom-as-stock-soars-for-second-straight-session/articleshow/131756853.cms,0.2263,POSITIVE
313,GOOGL,Why GOOGL Stock May Have More Room to Run Even After a 100% Rally,Barchart.com,2026-06-15 21:03:43,https://www.barchart.com/story/news/2480945/why-googl-stock-may-have-more-room-to-run-even-after-a-100-rally,0.0,NEUTRAL
788,HDFCBANK.NS,No merit in issues flagged by ex-chair of HDFC Bank: Law firms,The Times of India,2026-06-15 19:38:43,https://economictimes.indiatimes.com/industry/banking/finance/banking/no-merit-in-issues-flagged-by-ex-chair-of-hdfc-bank-law-firms/articleshow/131754357.cms,-0.3252,NEGATIVE
314,GOOGL,Supermicro Stock Is Down 30% in Days. Investor Skepticism Is Justified.,Barchart.com,2026-06-15 17:38:33,https://www.barchart.com/story/news/2477344/supermicro-stock-is-down-30-in-days-investor-skepticism-is-justified,0.1779,POSITIVE
519,RELIANCE.NS,Great West announces offering of Series 24 Preferred Shares,GlobeNewswire,2026-06-15 17:10:00,https://www.globenewswire.com/news-release/2026/06/15/3312042/0/en/Great-West-announces-offering-of-Series-24-Preferred-Shares.html,0.743,POSITIVE
315,GOOGL,"Google, Nvidia outperform S&P 500 as 5 Magnificent Seven stocks lag",Crypto Briefing,2026-06-15 16:12:39,https://cryptobriefing.com/magnificent-seven-stocks-lag-sp500-2025/,0.3612,POSITIVE
789,HDFCBANK.NS,Ahead of Market: 10 things that will decide stock market action on Tuesday,The Times of India,2026-06-15 15:45:14,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-tuesday/articleshow/131749233.cms,0.0,NEUTRAL
520,RELIANCE.NS,Ahead of Market: 10 things that will decide stock market action on Tuesday,The Times of India,2026-06-15 15:45:14,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-tuesday/articleshow/131749233.cms,0.0,NEUTRAL
316,GOOGL,Google plans $85 billion equity raise to fund AI infrastructure buildout,Crypto Briefing,2026-06-15 15:44:49,https://cryptobriefing.com/google-equity-raise-ai-growth/,0.0,NEUTRAL
